date;player;player_race;player_score;player_id;opponent;opponent_race;opponent_score;opponent_id;score_match;tier;url;tournament
10/27/2022;Ryung;T;2;35;ShoWTimE;P;0;2170;2–0;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/27/2022;MeomaikA;Z;1;12125;MaxPax;P;2;19591;1–2;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/27/2022;ShoWTimE;P;2;2170;Spirit;T;1;4452;2–1;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/27/2022;MeomaikA;Z;0;12125;Ryung;T;2;35;0–2;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/27/2022;Spirit;T;0;4452;MaxPax;P;2;19591;0–2;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/27/2022;MeomaikA;Z;2;12125;ShoWTimE;P;1;2170;2–1;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/27/2022;MaxPax;P;2;19591;Ryung;T;0;35;2–0;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/27/2022;Spirit;T;2;4452;MeomaikA;Z;1;12125;2–1;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/27/2022;MaxPax;P;2;19591;ShoWTimE;P;1;2170;2–1;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/27/2022;Spirit;T;0;4452;Ryung;T;2;35;0–2;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/26/2022;Creator;P;2;2;Wayne;Z;1;13216;2–1;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/26/2022;ByuN;T;2;47;Elazer;Z;0;5847;2–0;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/26/2022;Elazer;Z;0;5847;Creator;P;2;2;0–2;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/26/2022;Cure;T;2;1665;Wayne;Z;1;13216;2–1;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/26/2022;ByuN;T;2;47;Creator;P;0;2;2–0;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/26/2022;Cure;T;1;1665;Elazer;Z;2;5847;1–2;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/26/2022;ByuN;T;2;47;Wayne;Z;0;13216;2–0;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/26/2022;Cure;T;1;1665;Creator;P;2;2;1–2;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/26/2022;Elazer;Z;1;5847;Wayne;Z;2;13216;1–2;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/26/2022;ByuN;T;1;47;Cure;T;2;1665;1–2;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/25/2022;Clem;T;0;5878;herO;P;2;233;0–2;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/25/2022;SKillous;P;2;8676;soO;Z;1;125;2–1;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/25/2022;herO;P;2;233;soO;Z;0;125;2–0;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/25/2022;Kelazhur;T;0;4105;SKillous;P;2;8676;0–2;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/25/2022;soO;Z;0;125;Clem;T;2;5878;0–2;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/25/2022;Kelazhur;T;1;4105;herO;P;2;233;1–2;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/25/2022;Clem;T;2;5878;SKillous;P;0;8676;2–0;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/25/2022;Kelazhur;T;2;4105;soO;Z;1;125;2–1;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/25/2022;herO;P;2;233;SKillous;P;1;8676;2–1;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/25/2022;Clem;T;2;5878;Kelazhur;T;0;4105;2–0;A;http://aligulac.com/results/events/134131;https://liquipedia.net/starcraft2/WardiTV_Team_Liquid_Map_Contest_Tournament/9
10/23/2022;trigger;P;3;21244;Epic;T;0;8958;3–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/23/2022;Future;T;1;13017;Epic;T;3;8958;1–3;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/23/2022;PattyMac;P;1;18135;Epic;T;3;8958;1–3;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/23/2022;Dolan;T;0;9849;Epic;T;3;8958;0–3;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/23/2022;Vindicta;T;0;8169;PattyMac;P;3;18135;0–3;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/23/2022;trigger;P;3;21244;Future;T;0;13017;3–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/23/2022;Vindicta;T;2;8169;Future;T;3;13017;2–3;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/23/2022;trigger;P;3;21244;Dolan;T;0;9849;3–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;DisReSpeCT;T;0;12178;Epic;T;2;8958;0–2;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;PattyMac;P;2;18135;Rob;P;1;10994;2–1;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;DisReSpeCT;T;2;12178;BeNeFiT;P;0;21898;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Epic;T;2;8958;Creature;P;1;8356;2–1;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Rob;P;2;10994;starkiller;Z;0;10181;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;PattyMac;P;2;18135;Ukko;Z;0;11533;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Creature;P;2;8356;yaqh;P;0;21524;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;BeNeFiT;P;2;21898;Excelle;T;1;12731;2–1;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;starkiller;Z;2;10181;MachoTaco;P;0;22527;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;NAchobo;P;0;21421;Ukko;Z;2;11533;0–2;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Kyboi;Z;1;18186;yaqh;P;2;21524;1–2;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Creature;P;2;8356;StagaDish;Z;0;23958;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;cHut;P;1;23957;Excelle;T;2;12731;1–2;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;UpATree;T;1;2232;MachoTaco;P;2;22527;1–2;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;starkiller;Z;2;10181;Neutrophil;P;0;14167;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Ukko;Z;2;11533;Gyalgatine;T;0;20688;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Future;T;2;13017;DisReSpeCT;T;0;12178;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Vindicta;T;2;8169;Epic;T;0;8958;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Dolan;T;2;9849;PattyMac;P;1;18135;2–1;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;trigger;P;2;21244;Rob;P;0;10994;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Ukko;Z;1;11533;DisReSpeCT;T;2;12178;1–2;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Future;T;2;13017;NAchobo;P;0;21421;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Epic;T;2;8958;starkiller;Z;0;10181;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Vindicta;T;2;8169;UpATree;T;0;2232;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;PattyMac;P;2;18135;cHut;P;0;23957;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Dolan;T;2;9849;BeNeFiT;P;0;21898;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Creature;P;1;8356;Rob;P;2;10994;1–2;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;trigger;P;2;21244;Kyboi;Z;0;18186;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Excelle;T;0;12731;UpATree;T;2;2232;0–2;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;BeNeFiT;P;2;21898;Neutrophil;P;0;14167;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;Gyalgatine;T;0;20688;Kyboi;Z;2;18186;0–2;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;DisReSpeCT;T;2;12178;yaqh;P;0;21524;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;StagaDish;Z;0;23958;NAchobo;P;2;21421;0–2;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/22/2022;cHut;P;2;23957;MachoTaco;P;0;22527;2–0;A;http://aligulac.com/results/events/134017;https://liquipedia.net/starcraft2/PSISTORM_Cup_9
10/16/2022;Neeb;P;3;4495;Astrea;P;2;4134;3–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/16/2022;Astrea;P;3;4134;Scarlett;Z;0;23;3–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/15/2022;trigger;P;1;21244;Scarlett;Z;3;23;1–3;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/15/2022;Neeb;P;3;4495;Astrea;P;1;4134;3–1;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/14/2022;Scarlett;Z;3;23;DisK;P;2;9314;3–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/14/2022;trigger;P;3;21244;Nina;P;2;317;3–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/13/2022;Vindicta;T;1;8169;DisK;P;3;9314;1–3;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/13/2022;Nina;P;3;317;Namshar;Z;0;4723;3–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/12/2022;Astrea;P;3;4134;trigger;P;2;21244;3–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/12/2022;Neeb;P;3;4495;Scarlett;Z;1;23;3–1;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/09/2022;PureLegacy;T;0;10746;Nina;P;2;317;0–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/09/2022;Future;T;1;13017;PattyMac;P;2;18135;1–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/09/2022;DisK;P;2;9314;Reaper;Z;0;16187;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/09/2022;Astrea;P;2;4134;Scarlett;Z;1;23;2–1;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/08/2022;Scarlett;Z;2;23;DisK;P;0;9314;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/08/2022;Reaper;Z;0;16187;Future;T;2;13017;0–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/08/2022;Astrea;P;2;4134;Nina;P;0;317;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/08/2022;PattyMac;P;2;18135;PureLegacy;T;0;10746;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/07/2022;Nina;P;2;317;PattyMac;P;1;18135;2–1;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/07/2022;PureLegacy;T;2;10746;Reaper;Z;0;16187;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/07/2022;Future;T;0;13017;Scarlett;Z;2;23;0–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/07/2022;Astrea;P;2;4134;DisK;P;0;9314;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/06/2022;Reaper;Z;0;16187;Scarlett;Z;2;23;0–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/06/2022;PattyMac;P;0;18135;DisK;P;2;9314;0–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/06/2022;Nina;P;1;317;Future;T;2;13017;1–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/06/2022;Astrea;P;2;4134;PureLegacy;T;0;10746;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/05/2022;Future;T;2;13017;PureLegacy;T;1;10746;2–1;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/05/2022;DisK;P;1;9314;Nina;P;2;317;1–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/05/2022;Scarlett;Z;1;23;PattyMac;P;2;18135;1–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/05/2022;Astrea;P;2;4134;Reaper;Z;0;16187;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/04/2022;PattyMac;P;2;18135;Reaper;Z;0;16187;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/04/2022;Nina;P;1;317;Scarlett;Z;2;23;1–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/04/2022;PureLegacy;T;0;10746;DisK;P;2;9314;0–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/04/2022;Astrea;P;2;4134;Future;T;0;13017;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/04/2022;DisK;P;2;9314;Future;T;1;13017;2–1;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/04/2022;Scarlett;Z;2;23;PureLegacy;T;0;10746;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/04/2022;Reaper;Z;0;16187;Nina;P;2;317;0–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/04/2022;Astrea;P;2;4134;PattyMac;P;0;18135;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/09/2022;Namshar;Z;1;4723;Creature;P;1;8356;1–1;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/09/2022;PiLiPiLi;P;2;5499;Ukko;Z;0;11533;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/09/2022;Vindicta;T;2;8169;Bioice;Z;1;2966;2–1;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/09/2022;Neeb;P;1;4495;trigger;P;2;21244;1–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/08/2022;Neeb;P;2;4495;Creature;P;0;8356;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/08/2022;trigger;P;2;21244;Vindicta;T;0;8169;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/08/2022;Bioice;Z;0;2966;PiLiPiLi;P;2;5499;0–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/08/2022;Ukko;Z;1;11533;Namshar;Z;2;4723;1–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/07/2022;Bioice;Z;0;2966;trigger;P;2;21244;0–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/07/2022;Ukko;Z;2;11533;Vindicta;T;1;8169;2–1;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/07/2022;Creature;P;1;8356;PiLiPiLi;P;2;5499;1–2;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
10/07/2022;Neeb;P;2;4495;Namshar;Z;0;4723;2–0;A;http://aligulac.com/results/events/133050;https://liquipedia.net/starcraft2/ESL_Pro_Tour/2022/23/Masters/Atlanta/Regionals/NA
